Estimated Parameters
Initial Absolute Biomass:
Blue_whiting,5338514.89
Capelin,4341512.26
Green_halibut,1009880.92
Haddock,96282.98
Long_rough_dab,1197544.21
Mackerel,4113718.53
North_atl_cod,3024247.50
Norwegian_ssh,2712228.69
Polar_cod,2394377.29
Redfish,2082746.96
Saithe,2261865.47
Growth Rate:
Blue_whiting,0.445
Capelin,0.594
Green_halibut,0.146
Haddock,0.360
Long_rough_dab,0.075
Mackerel,0.229
North_atl_cod,1.132
Norwegian_ssh,0.159
Polar_cod,0.067
Redfish,0.206
Saithe,0.251
Carrying Capacity:
Blue_whiting,10240601.66
Capelin,4917519.23
Green_halibut,1739388.01
Haddock,1391653.56
Long_rough_dab,1906327.35
Mackerel,5783113.04
North_atl_cod,8776275.44
Norwegian_ssh,4797978.54
Polar_cod,4540647.75
Redfish,3949817.27
Saithe,12316157.26
Predation (rho):
 ,Blue_whiting,Capelin,Green_halibut,Haddock,Long_rough_dab,Mackerel,North_atl_cod,Norwegian_ssh,Polar_cod,Redfish,Saithe
Blue_whiting,0.000e+00,0.000e+00,4.092e-10,0.000e+00,0.000e+00,0.000e+00,2.728e-13,0.000e+00,0.000e+00,1.657e-09,0.000e+00
Capelin,1.622e-09,0.000e+00,0.000e+00,1.067e-09,1.459e-09,0.000e+00,3.624e-08,4.648e-10,0.000e+00,0.000e+00,1.034e-09
Green_halibut,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.875e-10,0.000e+00,0.000e+00,0.000e+00,0.000e+00
Haddock,0.000e+00,0.000e+00,0.000e+00,1.420e-13,0.000e+00,0.000e+00,1.465e-10,0.000e+00,0.000e+00,1.186e-10,3.200e-11
Long_rough_dab,0.000e+00,0.000e+00,0.000e+00,3.729e-10,0.000e+00,0.000e+00,1.132e-10,0.000e+00,0.000e+00,0.000e+00,0.000e+00
Mackerel,0.000e+00,0.000e+00,7.078e-11,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
North_atl_cod,0.000e+00,0.000e+00,1.288e-09,3.903e-10,4.629e-10,0.000e+00,1.452e-10,0.000e+00,0.000e+00,1.698e-10,1.592e-10
Norwegian_ssh,9.087e-12,0.000e+00,3.003e-10,5.838e-10,2.660e-10,0.000e+00,3.529e-11,0.000e+00,0.000e+00,0.000e+00,6.003e-10
Polar_cod,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.643e-10,0.000e+00,8.389e-11,0.000e+00,0.000e+00,0.000e+00,0.000e+00
Redfish,1.719e-09,0.000e+00,1.083e-09,0.000e+00,0.000e+00,0.000e+00,9.582e-13,0.000e+00,0.000e+00,0.000e+00,0.000e+00
Saithe,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.050e-12,0.000e+00
